SUB_PROVINCE,Volcanic Centre Name,VOLCANIC_CENTRE_DESCRIPTION_NEW,LAT_CENTRE,LON_CENTRE,COMMENTS,AGE_MA,Bulk Geochem,VEI,Cone Height (m),Recurrence_Interval,Average_Rainfall,Rebuilt_Flank,Max_Slope_Degrees,Max_Slope_%,Water,Recorded_PDC,Geo_PDC,Recorded_Lahar,Geo_Lahar,PM2.5,Built_3km,Shoreline_15km,LavaDelta,DeltaSlope,Unstable_Slopes,Recurrence_score,Lahar_Score,PDC_Score,Tephra_Score,Tsunami_Score,Littoral_Score,Total_Hazard_Score
CH,Kellys_Hill_Korweinguboora,Lava_shield,-37.4309,144.1278,,,K-Rich Hawaiite,,34.0,10800,518,False,13.2788363,23.6,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Kidds_Hill,Magmatic_Volcanic_Complex,-37.2902,144.2706,,,Transitional basalt,,30.0,10800,518,False,8.474722414,14.9,False,False,False,False,False,7,True,False,False,0,False,4,0,0,7.0,0,0,0.9597156999700001
CH,Lady_Franklin,Scoria_cone,-37.2946,144.1394,,,Tholeiite to mildly alkalic olivine basalt,,40.0,10800,518,False,16.01347905,28.7,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Lady_Mount,Scoria_cone,-37.4224,143.6468,,,,,77.0,10800,518,False,18.46931941,33.4,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Lake_Burrumbeet_Callender_Bay,Maar_Cone_Volcanic_Complex,-37.4848,143.6332,,,K-Rich Hawaiite,,80.0,10800,518,False,12.24336364,21.7,True,False,False,False,False,7,True,False,False,0,False,4,5,3,8.5,12,6,4.617743368671001
CH,Lane_Hill,Scoria_cone,-37.2235,143.816,,,,,33.0,10800,518,False,7.744710546,13.6,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Langdon_Hill,Lava_shield,-37.4184,144.0603,,,K-Rich Hawaiite,,55.0,10800,518,False,19.13677418,34.7,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Leishman_Complex,Magmatic_Volcanic_Complex,-37.2642,143.8328,,,K-Rich Hawaiite,,70.0,10800,518,False,9.313598909,16.4,False,False,False,False,False,7,True,False,False,0,False,4,0,3,7.0,0,0,2.53605787537
CH,Leonards_Hill,Lava_shield,-37.4233,144.1204,,,K-Rich Hawaiite,,55.0,10800,518,False,11.19970602,19.8,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Liafall,Lava_shield,-37.311,144.9347,,4.68 +- 0.06,Tholeiite,,35.0,10800,518,False,7.35056137,12.9,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Little_Bullengarook,Scoria_cone,-37.505,144.5159,AKA Haires Hill,,Hawaiite,,38.4,10800,518,False,18.41775837,33.3,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Little_Hill_Lawrence,Scoria_cone,-37.3205,143.9152,AKA Woodhouse Hill,2.16,,,45.0,10800,518,False,10.86852534,19.2,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Madden_Hill,Magmatic_Volcanic_Complex,-37.4892,144.0037,,,"Hawaiite, transitional basalt",,41.0,10800,518,False,13.71223686,24.4,False,False,False,False,False,7,True,False,False,0,False,4,0,2,7.0,0,0,2.01061048357
CH,Magnet_Hill,Lava_shield,-37.4729,144.5992,,,Olivine tholeiite,,36.0,10800,518,False,16.90927181,30.4,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Maiden_Hill,Scoria_cone,-37.2893,143.6145,,,,,91.0,10800,518,False,18.93196825,34.3,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,McIvor_Hill,Scoria_cone,-37.241,143.8657,,2.85 +- 0.04,K-Rich Hawaiite,,60.0,10800,518,False,12.07910463,21.4,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,McLean_Hill,Scoria_cone,-37.4345,143.7506,,,,,54.0,10800,518,False,13.44154572,23.9,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Melbourne_Hill,Lava_shield,-37.2997,144.7445,,4.31,Tholeiite,,66.0,10800,518,False,11.91464383,21.1,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Merin_Hill,Scoria_cone,-37.2111,143.8114,,,,,52.0,10800,518,False,9.59234969,16.9,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Molonghip_Hill,Scoria_cone,-37.4844,144.0377,,,Tholeiite,,45.0,10800,518,False,7.406912128,13.0,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,MONVOLC_2,Unknown,-37.2395,144.4372,,,"Basaltic icelandite, olivine tholeiite, transitional basalt",,27.0,10800,518,False,8.250387229,14.5,False,False,False,False,False,7,True,False,False,0,False,4,2,2,3.5,0,0,2.1648178703850003
CH,Morton_Hill,Scoria_cone,-37.4237,143.7519,,,,,22.0,10800,518,False,8.474722414,14.9,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Mossops_Hill,Lava_shield,-37.4056,144.1966,,,"Basaltic icelandite, olivine tholeiite, transitional basalt",,37.0,10800,518,False,9.870642846,17.4,False,False,False,False,False,7,True,False,False,0,False,4,2,4,3.5,0,0,3.215712653985
CH,Mt_Aitken,Lava_shield,-37.5465,144.6424,,,Basaltic trachyandesite,,58.0,10800,518,False,24.89130012,46.4,False,False,False,False,False,7,True,False,False,0,False,4,5,5,3.5,0,0,4.392257900984999
CH,Mt_Beckworth,Scoria_cone,-37.309,143.6738,,,,,58.0,10800,518,False,10.8132564,19.1,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Mt_Blackwood,Scoria_cone,-37.5572,144.3604,,,Olivine basalt,,110.0,10800,518,False,19.5957295,35.6,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Blowhard,Scoria_cone,-37.4529,143.8,,,Hawaiite,,90.0,10800,518,False,13.98230535,24.9,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Mt_Bullengarook,Scoria_cone,-37.5099,144.4931,,"3.64 ± 0.1, 3.31  ± 0.1",Hawaiite,,150.0,10800,518,False,17.95232431,32.4,False,False,False,False,False,7,True,False,False,0,False,4,3,4,3.5,0,0,3.432745272385
CH,Mt_Buninyong,Magmatic_Volcanic_Complex,-37.6532,143.9238,,"4, 4.02 +- 0.06","Transitional basalt, Nepheline Hawaiite",,225.0,10800,518,False,26.97609396,50.9,False,False,False,False,False,7,True,False,False,0,False,4,3,4,7.0,0,0,3.7126031223700005
CH,Mt_Cameron,Scoria_cone,-37.2008,143.8146,,,K-Rich Hawaiite,,105.0,10800,518,False,15.37625125,27.5,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Cavern,Scoria_cone,-37.4104,143.7851,,,,,40.0,10800,518,False,17.38012006,31.3,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Mt_Consultation,Lava_shield,-37.0983,144.1686,,,Hawaiite,,57.0,10800,518,False,23.94122105,44.4,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Darriwill,Scoria_cone,-37.631,144.2764,,,Olivine basalt,,41.0,10800,518,False,11.42007417,20.2,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Mt_Duntulm,Scoria_cone,-37.2062,143.8556,,,,,70.0,10800,518,False,17.06648621,30.7,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Franklin,Magmatic_Volcanic_Complex,-37.2647,144.1498,,0.110 ± 0.014,"K-Nepheline Hawaiite, Nepheline mugearite",,180.0,10800,518,False,26.83941035,50.6,False,False,False,False,False,7,True,False,False,0,False,4,3,4,7.0,0,0,3.7126031223700005
CH,Mt_Fraser,Scoria_cone,-37.4616,144.9783,,0.804 +- 0.002,"Trachybasalt, alkali basalt, transitional basalt, tholeiite, Hawaiite",,105.0,10800,518,False,17.9004566,32.3,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Gap,Scoria_cone,-37.3346,143.6927,,,,,99.0,10800,518,False,18.15949047,32.8,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Gisborne,Magmatic_Volcanic_Complex,-37.5212,144.5904,,4.06,Trachyandesite to trachydacite,,51.0,10800,518,False,4.232173805,7.4,False,False,False,False,False,7,True,False,False,0,False,4,2,3,7.0,0,0,2.97012311217
CH,Mt_Glasgow,Scoria_cone,-37.2102,143.7532,,,Nepheline Hawaiite,,95.0,10800,518,False,16.64666484,29.9,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Gorong,Lava_shield,-37.6081,144.2493,,,Fe-rich olivine basalt,,54.0,10800,518,False,10.86852534,19.2,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Mt_Greenock,Scoria_cone,-37.201,143.7251,,2.78 +- 0.04,K-Rich Hawaiite,,110.0,10800,518,False,23.84542867,44.2,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Holden,Scoria_cone,-37.5645,144.6925,,,Fe-rich basalt,,60.0,10800,518,False,19.54486233,35.5,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Hollowback,Scoria_cone,-37.4408,143.8187,,,,,129.0,10800,518,False,17.9004566,32.3,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Hydewell,Lava_shield,-37.6235,144.2252,Significant_source_of_lava,,,,25.0,10800,518,False,4.630848134,8.1,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Mt_Kooroocheang,Magmatic_Volcanic_Complex,-37.297,143.9843,,,"Transitional basalt, Hawaiite",,170.0,10800,518,False,24.22774532,45.0,False,False,False,False,False,7,True,False,False,0,False,4,3,4,7.0,0,0,3.7126031223700005
CH,Mt_Mitchell,Magmatic_Volcanic_Complex,-37.2847,143.5838,,,K-Rich Hawaiite,,103.0,10800,518,False,15.85454643,28.4,False,False,False,False,False,7,True,False,False,0,False,4,3,3,7.0,0,0,3.1871557305700002
CH,Mt_Moolort,Lava_shield,-37.0474,143.8604,,3.11 +- 0.03,K-Rich Nepheline Hawaiite,,85.0,10800,518,False,18.67525326,33.8,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Moorookyle,Scoria_cone,-37.2947,143.9403,Birch Creek Volcanic Complex - highest concentration of scoria cones in NVP,,,,147.0,10800,518,False,20.25406082,36.9,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Pisgah,Scoria_cone,-37.4626,143.818,,,K-Rich Hawaiite,,82.0,10800,518,False,16.85680854,30.3,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Prospect,Lava_shield,-37.384,144.0576,,,K-Rich Hawaiite,,43.0,10800,518,False,10.09293983,17.8,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Mt_Ridley,Lava_shield,-37.5656,144.9333,,4.607 +_ 0.007,Trachybasalt to alkali basalt,,45.0,10800,518,False,16.43605922,29.5,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Mt_Rowan,Scoria_cone,-37.5,143.8381,,2.97 ± 0.06,Tholeiite to mildly alkalic olivine basalt,,45.0,10800,518,False,11.91464383,21.1,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Mt_Steiglitz,Scoria_cone,-37.5648,144.2335,,,Hawaiite,,90.0,10800,518,False,16.69924423,30.0,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Mt_Stewart,Scoria_cone,-37.2647,144.1498,,,K-Rich Hawaiite,,180.0,10800,518,False,26.83941035,50.6,False,False,False,False,False,7,True,False,False,0,False,4,3,4,3.5,0,0,3.432745272385
CH,Mt_Wallace,Lava_shield,-37.7505,144.2133,,,Olivine basalt,,59.0,10800,518,False,9.648045316,17.0,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Mt_Warrenheip,Scoria_cone,-37.5751,143.9582,,"1, 1.04+- 0.03","Alkali Olivine Basalt, K rich Nepheline hawaiite",,189.0,10800,518,False,24.65512293,45.9,False,False,False,False,False,7,True,False,False,0,False,4,3,4,3.5,0,0,3.432745272385
CH,Muses_Hill,Lava_shield,-37.3585,144.3049,,,"Basaltic icelandite, olivine tholeiite, transitional basalt",,30.0,10800,518,False,3.205215931,5.6,False,False,False,False,False,7,True,False,False,0,False,4,2,2,3.5,0,0,2.1648178703850003
CH,ODonnell_Hill,Scoria_cone,-37.5705,144.0955,,,Olivine Basalt,,60.0,10800,518,False,6.842773413,12.0,False,False,False,False,False,7,True,False,False,0,False,4,0,1,3.5,0,0,1.205305241785
CH,Pattens_Hill,Lava_shield,-37.2182,144.3215,,,Transitional Basalt,,60.0,10800,518,False,13.2788363,23.6,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Poverty_Point,Lava_shield,-37.5564,144.1002,,,Hawaiite,,40.0,10800,518,False,12.07910463,21.4,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Powlett_Hill,Scoria_cone,-37.26,143.9308,Birch Creek Volcanic Complex - highest concentration of scoria cones in NVP,,Hawaiite,,100.0,10800,518,False,15.26966201,27.3,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Pretty_Sally,Lava_shield,-37.3804,144.9651,,,Basanite to alkali basalt,,35.0,10800,518,False,12.1886332,21.6,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Pykes_Hill,Lava_shield,-37.576,144.2773,,,Olivine basalt,,113.0,10800,518,False,15.7484519,28.2,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Quoin_Hill,Scoria_cone,-37.3472,143.6033,,,K-Rich Hawaiite,,100.0,10800,518,False,13.38733365,23.8,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Red_Rock_Gisborne,Lava_shield,-37.5163,144.6455,,,Trachyandesite,,53.0,10800,518,False,15.48273154,27.7,False,False,False,False,False,7,True,False,False,0,False,4,5,5,3.5,0,0,4.392257900984999
CH,Redstone_Hill,Lava_shield,-37.6081,144.7528,,4.043 +- 0.022,Trachybasalt to basaltic trachyandesite,,50.0,10800,518,False,10.86852534,19.2,False,False,False,False,False,7,True,False,False,0,False,4,2,5,3.5,0,0,3.741160045785
CH,Rocky_Hill_Stoney_Rises,Lava_shield,-37.2542,143.9739,,,Tholeiite to mildly alkalic basalt,,48.0,10800,518,False,6.842773413,12.0,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Ross_Creek,Lava_shield,-37.6525,143.7357,,,Tholeiite to mildly alkalic olivine basalt,,10.0,10800,518,False,7.012160103,12.3,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Ross_Hill,Lava_shield,-37.3435,143.709,,,,,15.0,10800,518,False,5.653859044,9.9,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Round_Hill_Broadford,Lava_shield,-37.183,145.0335,,,Olivine basalt to trachyandesite,,34.0,10800,518,False,10.75796709,19.0,False,False,False,False,False,7,True,False,False,0,False,4,2,4,3.5,0,0,3.215712653985
CH,Ryan_Hill,Lava_shield,-37.3729,143.6169,,,,,60.0,10800,518,False,15.05615897,26.9,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Ryans_Hill_Bungal,Lava_shield,-37.6918,144.0968,,,Olivine basalt,,19.0,10800,518,False,5.54035759,9.7,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Saddleback_Hill,Scoria_cone,-37.4505,143.6968,,,,,72.0,10800,518,False,13.98230535,24.9,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Saint_Marys_Hill,Scoria_cone,-37.3687,143.5926,,,,,74.0,10800,518,False,15.16296439,27.1,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Scrub_Hill,Scoria_cone,-37.4294,143.9746,,,Transitional Basalt,,43.0,10800,518,False,15.32297021,27.4,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Sister_Hills,Scoria_cone,-37.3921,143.6531,,,,,22.0,10800,518,False,11.034209,19.5,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Sister_Hills_Waubra,Scoria_cone,-37.406,143.6451,,,,,60.0,10800,518,False,15.96052949,28.6,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Snake_Hill,Lava_shield,-37.3251,144.2044,,,"Nepheline-Hawaiite, K-rich Nepheline-hawaiite, alkali basalt",,44.0,10800,518,False,7.012160103,12.3,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Snowden_Hill,Lava_shield,-37.274,144.334,,,Nepheline Hawaiite,,55.0,10800,518,False,15.64224646,28.0,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Spring_Hill_Springmount,Scoria_cone,-37.4029,143.9335,,,,,94.0,10800,518,False,11.034209,19.5,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Spring_Hill_Trawalla,Lava_shield,-37.4658,143.5027,,,Olivine basalt,,18.0,10800,518,False,4.858462919,8.5,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Spring_Hill_Trentham,Lava_shield,-37.3121,144.337,,"3.34 ± 0.07, 3.33",Icelandite,,40.0,10800,518,False,16.96170589,30.5,False,False,False,False,False,7,True,False,False,0,False,4,5,4,3.5,0,0,3.8668105091849996
CH,Spring_Hill_Wallan,Lava_shield,-37.4464,144.9734,,"4.016, 0.878 +- 0.090, 0.88",Tholeiite,,45.0,10800,518,False,8.081968135,14.2,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Stewart_Hill,Scoria_cone,-37.2689,143.8984,Birch Creek Volcanic Complex - highest concentration of scoria cones in NVP,,K-Rich Hawaiite,,85.0,10800,518,False,14.78867761,26.4,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Taylor_Hill,Lava_shield,-37.1489,144.6723,,,Basalt,,59.0,10800,518,False,11.85977912,21.0,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,The_Bluff_Yalloak_Vale,Volcano_mainly_lava,-37.7182,144.275,,,Olivine basalt,,155.0,10800,518,False,22.63613638,41.7,False,False,False,False,False,7,True,False,False,0,False,4,3,4,3.5,0,0,3.432745272385
CH,The_Sugarloaf_Springfield,Lava_shield,-37.337,144.8222,,,,,42.0,10800,518,False,16.69924423,30.0,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Tipperary_Hill,Scoria_cone,-37.4839,144.0299,,,"Hawaiite, transitional basalt",,47.0,10800,518,False,14.09015621,25.1,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Tourello_Creek,Maar,-37.3157,143.833,,,,,15.0,10800,518,False,3.1480961,5.5,False,False,False,False,False,7,True,False,False,0,False,4,0,0,7.0,0,0,0.9597156999700001
CH,Tregunna,Lava_shield,-37.2476,144.6847,,,Hawaiite,,15.0,10800,518,False,10.48121814,18.5,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Troys_Hill,Scoria_cone,-37.3602,143.6181,,,,,49.0,10800,518,False,13.92834194,24.8,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Tulloch_Hill,Lava_shield,-37.1908,144.837,,"2.309 +- 0.009, 2.21",Transitional basalt to tholeiite,,40.0,10800,518,False,8.64280258,15.2,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Two_Mile_Hill,Scoria_cone,-37.3255,143.7882,,,,,54.0,10800,518,False,13.8743533,24.7,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Unnamed_BM1,Lava_shield,-37.6374,144.2999,,,Olivine basalt,,34.0,10800,518,False,12.07910463,21.4,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_BM3,Lava_shield,-37.682,144.2248,,,Olivine basalt,,10.0,10800,518,False,4.232173805,7.4,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Unnamed_BM4,Magmatic_Volcanic_Complex,-37.5229,144.0424,,,,,20.0,10800,518,False,5.426812499,9.5,False,False,False,False,False,7,True,False,False,0,False,4,0,0,7.0,0,0,0.9597156999700001
CH,Unnamed_BT2,Lava_shield,-37.6747,143.6577,,,Tholeiite to mildly alkalic olivine basalt,,25.0,10800,518,False,10.03739409,17.7,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_CK1,Lava_shield,-37.0738,143.9484,,,,,54.0,10800,518,False,6.729781961,11.8,False,False,False,False,False,7,True,False,False,0,False,4,0,1,3.5,0,0,1.205305241785
CH,Unnamed_CK3,Lava_shield,-37.3625,143.887,,,Tholeiite to mildly alkalic basalt,,31.0,10800,518,False,10.09293983,17.8,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_CK7,Lava_shield,-37.3283,143.7591,,,Tholeiite to mildly alkalic basalt,,30.0,10800,518,False,9.034402602,15.9,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_CN2,Lava_shield,-37.3519,144.3989,,,Trachyandesite (Icelandite),,22.0,10800,518,False,5.653859044,9.9,False,False,False,False,False,7,True,False,False,0,False,4,2,2,3.5,0,0,2.1648178703850003
CH,Unnamed_CN3,Lava_shield,-37.4786,144.0257,,,"Hawaiite, transitional basalt",,48.0,10800,518,False,12.46205773,22.1,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_CN6,Lava_shield,-37.4285,144.0387,,,"Basaltic icelandite, olivine tholeiite, transitional basalt",,60.0,10800,518,False,11.91464383,21.1,False,False,False,False,False,7,True,False,False,0,False,4,2,5,3.5,0,0,3.741160045785
CH,Unnamed_MB2,Lava_shield,-37.5599,144.8704,,,Basalt,,27.0,10800,518,False,9.536635758,16.8,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_MB3,Lava_shield,-37.5716,144.6409,,,Olivine basalt to trachyandesite,,52.0,10800,518,False,17.17114902,30.9,False,False,False,False,False,7,True,False,False,0,False,4,5,5,3.5,0,0,4.392257900984999
CH,Unnamed_WD1,Lava_shield,-37.2356,144.8066,,,Basalt,,55.0,10800,518,False,11.42007417,20.2,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Unnamed_WD15,Lava_shield,-37.4343,144.6116,,,Olivine basalt ,,48.0,10800,518,False,16.11929388,28.9,False,False,False,False,False,7,True,False,False,0,False,4,3,2,3.5,0,0,2.381850488785
CH,Unnamed_WD21,Lava_shield,-37.3173,144.5147,,,Olivine basalt ,,41.0,10800,518,False,7.068595117,12.4,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Unnamed_WD25,Lava_shield,-37.2365,144.5741,,,Basalt,,60.0,10800,518,False,18.72665887,33.9,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Unnamed_WD3,Lava_shield,-37.2578,144.8894,,,,,15.0,10800,518,False,10.42580853,18.4,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_WD5,Lava_shield,-37.3348,144.956,,,,,30.0,10800,518,False,10.64732771,18.8,False,False,False,False,False,7,True,False,False,0,False,4,0,2,3.5,0,0,1.7307526335849999
CH,Unnamed_WD9,Lava_shield,-37.2898,144.7709,,,,,20.0,10800,518,False,6.390495315,11.2,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Vaughan_Hill,Scoria_cone,-37.3791,143.7183,,,,,71.0,10800,518,False,11.42007417,20.2,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Weatherboard_Hill,Scoria_cone,-37.4397,143.6695,,,Hawaiite,,115.0,10800,518,False,21.80140949,40.0,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Wheeler_Hill,Scoria_cone,-37.3794,144.19,,,"Nepheline-Hawaiite, K-rich Nepheline-hawaiite, alkali basalt",,75.0,10800,518,False,11.42007417,20.2,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Wombat_Hill_Daylesford,Magmatic_Volcanic_Complex,-37.3431,144.1505,,,Nepheline Hawaiite,,40.0,10800,518,False,20.30447371,37.0,False,False,False,False,False,7,True,False,False,0,False,4,3,2,7.0,0,0,2.66170833877
CH,Wombat_Hill_Dean,Scoria_cone,-37.4828,143.9606,,,,,75.0,10800,518,False,10.64732771,18.8,False,False,False,False,False,7,True,False,False,0,False,4,0,3,3.5,0,0,2.256200025385
CH,Woodlands,Lava_shield,-37.346,144.7929,,,,,92.0,10800,518,False,14.68149949,26.2,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Wrights_Hill,Unknown,-37.3557,143.6654,,,,,49.0,10800,518,False,7.35056137,12.9,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
CH,Yandoit_Hill,Scoria_cone,-37.2231,144.0552,,,Basanite,,83.0,10800,518,False,19.1878966,34.8,False,False,False,False,False,7,True,False,False,0,False,4,3,3,3.5,0,0,2.907297880585
CH,Yendon_Hill,Lava_shield,-37.630714,143.958225,,,,,32.0,10800,518,False,7.012160103,12.3,False,False,False,False,False,7,True,False,False,0,False,4,0,0,3.5,0,0,0.6798578499850001
